"","ABCB6","ACTN1","ATP5F1A","CKS1B","COX18","DDX27","GASK1B","GMNN","KNOP1","MAMDC2","ME2","MOB3A","NFE2L3","PLPP2","RELL2","SLC24A3","SRPX","ST7L","UBD","type"
"TCGA.VQ.A8P2.01",5.77018566702521,7.9424365847951,9.0306675524987,10.774080161589,5.9899401100418,8.03408312411995,6.15692716228087,10.3787766663229,7.0836683308895,2.94120992906842,9.24296483710913,5.17074044217842,8.76444919900324,9.29046352827355,4.98452521515427,4.97642590368795,5.46628653746794,5.09849460288978,7.17069085274854,"Cancer"
"TCGA.VQ.A8P3.01",5.47935242228811,8.4641570882346,8.97565908364853,10.2919716282827,6.23753694060618,8.54284009326749,7.00223433157256,9.87657222016061,6.78174760428352,3.56895879108802,9.46102520027885,5.81759591240175,7.5570033261021,9.60847417565189,5.31026496095907,6.91588714867684,6.94513991702595,5.25162383053588,12.3298252928158,"Cancer"
"TCGA.VQ.A8P5.01",6.32046048307421,8.38842801177159,8.21355589345906,10.9497579038988,5.95740636192943,9.07316151186816,8.18877052654611,10.1554911477335,8.15686745824638,3.46861859747522,7.77179917589961,5.52680340676276,9.59541291063881,9.15753227503926,5.49662454190669,6.95577666047475,6.00785441383035,4.85827141897111,12.2573110008635,"Cancer"
"TCGA.VQ.A8P8.01",5.61766818442553,8.38686759348828,8.8534202032541,9.52690579998701,5.95904517932597,8.37181193855843,7.45938982552726,8.86986999198725,6.59677682207466,6.23443504690559,8.96868176329271,6.03766577620656,7.14420772921463,8.54807081067797,5.27523395198536,7.0863230436916,6.95178238699171,5.3186391763723,11.3256690811685,"Cancer"
"TCGA.VQ.A8PB.01",5.50832541710651,8.18347347505936,8.95772385175981,10.7206379544092,5.99688462493593,8.18323926966238,7.05021284957888,10.0696303608131,6.21790435944516,3.09344334215474,9.23322212068447,5.85447349758733,6.97374300418059,8.62155857149324,5.00748613113023,6.20625790875525,5.62161440339864,4.75861920827317,8.51601339027578,"Cancer"
"TCGA.VQ.A8PC.01",6.40277332399724,7.98880259319212,8.56896024430359,9.98569428228751,5.55366565219346,8.91805999868092,8.24199289830832,9.21690416553248,6.37283829308167,5.38361054536867,9.13448514698564,5.99922955468919,8.57911807941022,8.4451028966155,5.93768721640017,7.42545415331289,6.91142796597528,5.38682217230148,9.84164419776901,"Cancer"
"TCGA.VQ.A8PD.01",6.00379352893656,8.60396534954805,8.55787313075137,9.26920348762762,5.76465094313239,8.34960980058696,7.60222526089326,8.66277776696309,6.5041884759027,5.16218330163234,8.92498631212517,6.13233990682156,6.93741130214796,8.27632973360146,5.40807398510676,7.49581781244229,6.50676022662658,5.4081114151413,11.0815993427132,"Cancer"
"TCGA.VQ.A8PE.01",6.51770220211787,8.24570293437431,8.34124637277405,10.8194537944803,5.55058676541457,9.76504464107505,6.92018818657853,10.135263307623,6.48766598346135,3.10540236141164,8.02955354367598,5.7896216251041,7.83890867917016,7.25034137925929,5.73940244477371,5.9077641267007,6.4472445807412,5.00612856973524,11.6952083685336,"Cancer"
"TCGA.VQ.A8PF.01",5.24150936014339,8.2253367944968,8.78134229430936,9.95616561238455,5.90165098116287,8.62906329490342,7.48049724403686,9.33629027187635,6.65481184363553,3.97009102629555,9.13023936241086,6.04684287306797,8.42369821930187,8.1142270020921,5.33150115209303,6.16010747979799,5.21657597999377,5.26975014202356,12.9009121295584,"Cancer"
"TCGA.VQ.A8PH.01",6.17680266513017,7.85906715082391,8.70977915691065,10.5868294598657,5.62048026005953,9.75470260502929,7.36105967192201,9.95109941965642,6.83990270603528,3.59186610696553,9.48100282429126,5.81685970093281,8.53677592104244,7.05989290747407,5.87671821051487,5.53568248297015,5.67713812568884,4.98272160602357,10.2740928688756,"Cancer"
"TCGA.VQ.A8PJ.01",5.96764290331833,8.20222009233702,8.8384327324935,10.8127782548445,5.35063900996392,9.24705230333275,7.28661362538299,9.0740376796821,6.72796271244048,3.5334261208015,8.9434524005234,5.9888962143729,6.39393917399386,8.95499107322698,5.49908658544597,6.08142387783464,6.25628710794433,4.87161524647518,10.2633080929172,"Cancer"
"TCGA.VQ.A8PK.01",6.52245564367561,8.3313857463599,8.50624687189124,12.1372105831206,5.26590668385038,8.63927479511514,7.25101772230889,9.1286022334371,6.35313678107624,3.2210251914665,8.36215524665394,5.73545887779425,6.69392453915364,6.27781850592256,5.62146174774612,5.52373078387924,6.29116037421274,4.76851393195859,9.48985986060316,"Cancer"
"TCGA.VQ.A8PM.01",6.42278962739272,8.15399630407527,8.99781929651557,9.72508226535711,6.05365972711282,9.20212691204196,7.60790705149959,8.69879377622002,6.51684778074112,4.971850383156,9.35492469224326,6.02780177710051,6.82137817326314,8.08906673505377,5.23915234897913,7.43074373531474,5.99064770326306,5.3856752172992,10.5856272098114,"Cancer"
"TCGA.VQ.A8PO.01",5.57253112715621,8.18120530650083,9.05801015363395,10.6914374536172,5.89790004292889,8.58870864917992,6.73967130637756,9.77659981777178,6.26841122094011,3.0590557651659,9.75775276665957,5.98739054407412,7.8658123849203,8.82263130811368,5.45985692982767,6.01455929104939,5.55451758130697,4.90676561203793,11.709883435071,"Cancer"
"TCGA.VQ.A8PP.01",5.21482697663254,8.82299759904581,8.79348734424177,9.92102839489529,5.84168081929772,7.83282084845575,7.18239252535461,8.66848594985438,6.1677118211655,3.37905704584683,8.31204941191712,5.7879280175827,8.35548112035349,8.17244628048929,5.34310087127161,7.88183393445753,6.97842642005295,4.98607359874029,9.65687831839552,"Cancer"
"TCGA.VQ.A8PQ.01",5.61695880385593,8.20813897733301,8.32349446029029,9.05681153815116,5.78411412769452,8.46781371975064,7.88785957111076,7.97721476569057,6.39988306902193,4.93820016473891,8.72011438713143,6.49380231663012,8.19099837489516,7.87567561682068,5.54312275913264,6.40737677882933,10.0966891256009,5.21097461089409,11.4906567460873,"Cancer"
"TCGA.VQ.A8PU.01",6.02992192308169,8.21570203116741,8.24219614063458,10.1436281039938,6.02828249346865,9.20662543986206,6.26633721692513,8.7923142207607,6.52021640801053,3.39744972911202,8.14777332208046,5.6435409124239,8.06590135081752,8.87949186984157,5.46507847227005,5.59029833466383,4.63092960278191,4.87601749381908,10.8986699442312,"Cancer"
"TCGA.VQ.A8PX.01",6.46534145428019,7.66002621886099,8.9426644891177,10.2208345161242,6.20776799497614,8.70770879663449,6.36872866830277,9.56528190450759,6.51626932438138,3.46373435641448,9.0646254317903,5.80477296868418,7.41006889877811,9.12299357273973,5.54617356057073,5.03263741256794,4.52307864970522,5.05669578267269,11.9598296864958,"Cancer"
"TCGA.VQ.A91A.01",5.80526289703995,8.89131729246503,8.49562397115938,10.6588098178913,5.64715040252578,8.63683441760467,8.04537697230361,9.27040843044183,6.48533476005962,3.56292871581502,8.58452023173531,6.08938766573035,7.83168320915557,8.36861453220115,5.56129282061483,8.53715078742067,6.80322758260958,4.81820008315696,9.60133757031305,"Cancer"
"TCGA.VQ.A91D.01",5.4618982866415,8.62392932591999,8.76184504698654,10.4369653373418,5.7679256188101,7.74502459180768,6.60253254719977,9.19195264079223,6.0364195415357,2.77315468061057,8.95247252324401,5.58915931396073,8.39933212530652,8.16496128689052,5.13608395831794,6.44912482111989,5.33543416483623,4.88559215652497,10.7856325034181,"Cancer"
"TCGA.VQ.A91E.01",5.98986490546137,7.98180575626299,8.9520812934047,10.0879738206105,5.91333211727923,8.4347084022211,6.18125510877012,9.15319050437401,6.08133382465229,3.96495423888736,9.32923853082323,5.9377376485545,7.89255283116381,8.67499317370657,5.2975559868829,5.20098238099098,4.97607419548956,4.80750238808859,10.2032893804294,"Cancer"
"TCGA.VQ.A91K.01",5.50165508711271,8.7477733284911,8.69835998763679,9.92065018425474,5.60902356558851,7.8700198579664,6.77639181780546,9.28213782673506,6.51253165550585,4.68304616551255,8.02272255757798,5.99631830449623,8.25175449993976,9.27705003213461,5.69786798984097,5.77062966817803,5.71253420584947,4.94082313815122,10.2429634454004,"Cancer"
"TCGA.VQ.A91N.01",6.33286740334979,8.17862417699848,9.01412609342688,11.2607399831914,5.86236615939001,9.1224594822189,6.91300172163227,8.8614852199147,6.9759352419626,4.56701968538138,9.35813768897306,5.47451074477319,7.58768879694732,9.21997627113536,5.81418113660486,5.87456147969447,5.86960742640501,4.80855412620104,10.0555069691642,"Cancer"
"TCGA.VQ.A91Q.01",5.99344396283068,8.35553102992325,8.59673595615033,10.1955603640492,5.55370272956,8.2865065112304,7.42102900406002,8.23676545051595,6.59282825187992,3.6480640063708,8.61756724490931,5.36321656625374,7.30861124716645,8.62170798773928,6.0548767085655,7.07042767426271,5.90335547621153,5.0245698744127,9.96013583855421,"Cancer"
"TCGA.VQ.A91S.01",5.73575744476724,8.18210614295094,8.65718222400677,10.2815459721241,5.6681550559305,9.05574194596646,7.09610975397355,8.91951973630557,6.57785180282007,3.22984870750066,9.19817201349086,5.61102623585788,8.39270502377767,7.44889884968829,5.36323585381063,5.55990847170596,5.00867718743632,5.12857431432345,13.0890304052571,"Cancer"
"TCGA.VQ.A91U.01",5.63426596920516,8.13292006947635,8.46524881790024,10.4290513344972,5.7697920162803,9.21225853664505,6.71190233035939,9.43594498215663,6.81278909878928,3.58189051532212,8.85890628006733,5.59307932935289,9.0150061807638,7.30340627158069,5.21524177744571,5.12869714633122,4.93920064696172,5.45314453950052,12.6542255094948,"Cancer"
"TCGA.VQ.A91V.01",6.38789137643599,8.2101580424128,8.47995253192943,11.0565336906124,5.93674422075497,8.59785816068623,6.3163483416446,9.45079890299438,6.69957347316762,4.14381318197975,7.78663577249228,5.40328058302765,7.00635907679474,8.52589651804824,5.2853291562535,5.24656062510144,5.62588110677969,5.29308069863935,7.39950109238746,"Cancer"
"TCGA.VQ.A91W.01",4.96633725541093,8.38642649306583,8.79093433401054,9.58898228934211,5.85218196708067,8.54517991476504,7.85773503431617,9.01859968751745,6.80761376510567,3.41830427953009,9.32009163565606,6.00034279976733,8.25465446817648,8.75671836487363,5.13926595970871,5.24260569068554,4.80969007225632,5.08779319152989,11.3767392529282,"Cancer"
"TCGA.VQ.A91X.01",6.28621865956724,8.60943207046463,8.67294744957449,10.8662172587067,5.64695863336081,9.54043421017066,6.00323051173273,9.73172672753698,7.42244089691191,3.06343472059618,8.95389183785455,5.38596300265339,8.18924271751829,8.36681750401773,5.42870678244327,4.95460390477323,4.28815757717381,4.89885431619592,11.6551566228916,"Cancer"
"TCGA.VQ.A91Y.01",5.53086201486242,9.44829334656733,8.51953206799574,9.01306472174053,5.48807949485368,9.17091314583662,8.44841269277189,9.2036595141602,6.55738129019234,7.02179171077032,8.29352633568908,6.0408443978433,6.93899769613641,7.42006074474754,5.23819052181061,8.15503291795665,7.19264755266033,5.25543006871285,12.4245595093357,"Cancer"
"TCGA.VQ.A91Z.01",6.54371694832588,8.48790512393246,8.61925130697201,10.5418284296424,5.69960327086164,9.26935120817906,6.09680163887535,9.04399826076916,6.29099945892702,5.00288830333409,8.19470442601571,5.33374223324654,7.80382826080975,8.83632010464213,5.81936672751885,6.07459901794228,4.59037189095454,5.42127346037778,8.97719048958288,"Cancer"
"TCGA.VQ.A922.01",5.78760388285002,8.72526347184557,8.2545112320405,10.1845075065265,5.52615021713227,9.05299842405925,8.42048914348527,9.01458910950849,6.80929237409798,4.36879187087444,7.95643230731709,5.99711161838849,7.23353539685015,8.26452913956983,6.12767617094552,7.63401379951135,7.0530698335725,5.35363991071132,9.9091905812533,"Cancer"
"TCGA.VQ.A923.01",5.64532771324692,7.91484641224679,8.21957055165869,9.60362251302227,5.723380150196,9.00971500324595,7.56655591245809,9.14363727394804,6.65918056118605,4.44498308206855,8.1602546024036,6.05939558915148,8.03800997083186,8.2750081421853,5.31810867477049,6.52532292620949,5.85035108896029,5.4074354408114,12.4739939509365,"Cancer"
"TCGA.VQ.A924.01",5.61949507580828,8.57697986085073,8.9808721795982,10.9682865161183,5.88001665138001,8.2509285834131,6.75631359581234,9.85010217225857,6.6112155239398,3.90403730123582,9.4923790022599,5.75957139437259,8.84262014315297,9.03191272301355,5.42285114813577,6.26326113357984,6.13397355220694,4.88998295991885,12.3672240290847,"Cancer"
"TCGA.VQ.A925.01",5.91365024296392,8.12480639211271,8.39464622841701,10.7784531963712,5.67652698886302,8.67770797965067,6.89701215370987,9.13806872788855,7.50330603076739,4.53234419959246,7.46562115167298,5.78430552556982,7.50072883025121,8.33796751723182,5.015701252682,7.74771935850444,6.92499276807645,5.04694528945459,9.95510959618991,"Cancer"
"TCGA.VQ.A927.01",5.79130088716834,8.06423947527473,8.80144818340764,9.57323940226464,5.80877873165734,8.08046638372502,7.36892029044936,8.64302730156031,6.51404033152448,6.70951168645861,9.09309049890809,5.84160000572157,6.34433585724023,8.46481599206038,5.14265231828099,7.05158373898409,6.15506170394228,5.13675360518242,9.6849469036921,"Cancer"
"TCGA.VQ.A928.01",6.14405468089202,8.8697326566125,8.9372190206903,9.70545369492087,6.02684072021625,8.83491315575861,7.6148940365326,9.0947010264883,6.30921571869994,3.85198879312552,8.6575961639524,5.98695728042892,7.69724576855918,8.61840630727386,5.28315878599243,7.82366276969287,6.15143472485996,5.43401419106436,9.49111896762162,"Cancer"
"TCGA.VQ.A92D.01",6.000926825742,8.00863766537138,8.29062454322397,10.95591378027,5.4150081016699,8.38612823449178,6.45567676711455,9.20059371188939,6.2098720995137,3.24704688297055,7.57037126114588,5.8793645877448,8.3577032916155,8.27106256639372,5.44381508008761,6.26694398850683,5.87338518342475,5.39408177729256,12.00225184287,"Cancer"
"TCGA.VQ.A94O.01",6.35707179789918,8.21903382710073,8.72703238670829,10.9601448604391,5.86042454507554,10.0073437538485,7.83517741716152,9.76371734178078,6.81346361877678,3.49224619527771,8.49614460861941,5.52428839085432,8.28065037589884,6.58421804069261,5.43586770758618,5.79622645011825,5.30885898963361,5.11190091260328,11.8850988268975,"Cancer"
"TCGA.VQ.A94P.01",5.67362659532055,9.78888715285137,8.68326283467875,8.97270958811773,5.52550501973031,8.09300521783473,8.42471595279251,7.99619363653465,6.07148255153879,9.64801863464437,8.82021133800147,6.29440258319554,6.06920988410284,6.67315890514984,5.1602154008206,8.41452159330625,9.31739540120996,5.35785370382207,10.2699443809769,"Cancer"
"TCGA.VQ.A94R.01",5.88871458475673,8.18404430685279,8.51649018544402,10.1026151558166,5.44605984702085,9.10251991048824,7.73701987495357,9.05710353266316,6.61937147578701,4.65991190113426,8.50024015088356,5.67750511836194,8.96887968264135,8.6306132895646,5.25505457059477,7.86795388210768,7.4706757602477,5.55876250207764,10.8651626746202,"Cancer"
"TCGA.VQ.A94T.01",5.99629723777922,8.374051786559,8.67921761723473,10.7426875004719,6.1255504357503,8.86025325798855,6.83217595370932,9.75650934090483,6.90231436728823,3.37343291509309,8.48983850938342,5.66169360027942,5.61805918410133,9.12611790948231,4.91557777789434,5.49405372373414,5.08622343640679,4.64658649015607,10.2659028658523,"Cancer"
"TCGA.VQ.A94U.01",5.97678250917877,8.28698823786267,8.55470913619451,10.3932939630976,5.67012126008147,8.68100915931963,7.85599343462488,9.91522786599073,7.09223822787361,6.87921927844404,8.80618341609206,5.85942538195694,8.59550702902663,8.84545481547109,5.71327448257001,8.07450700442586,9.28914206964342,5.75601990283085,10.5254000630149,"Cancer"
"TCGA.VQ.AA64.01",6.09533045637723,8.50815307985365,8.45847601961281,10.6136014684273,6.0294455811543,9.0940826237374,8.02942415637684,9.11177508832419,6.81776737699435,3.71622260316457,8.00135419367998,5.82018792359244,6.83375470916305,8.11899023267887,5.33696848487918,7.54075724815706,7.07220875208387,5.12496971755258,9.00493238978924,"Cancer"
"TCGA.VQ.AA68.01",5.34004846276294,8.46918907026027,8.82901688315832,10.6713048891371,5.87971794743633,9.33308029842714,6.35868670165137,9.0799748113795,6.38413274719226,3.29255767030723,9.00675838310953,5.56200068803554,9.1475669453955,9.37495994440937,5.44981477519747,5.64871855534219,6.16763060852085,5.20211238060441,10.5313264230627,"Cancer"
"TCGA.VQ.AA69.01",4.8601176427209,8.52731181392055,8.70590836714612,10.7948667310379,5.71087984196045,8.16700696198714,6.21674253781856,9.44024224490317,7.11871974189153,2.95128576405098,8.88282177634655,5.80012050738946,7.44560690255584,8.68982434683859,4.64827623883833,4.84091363509133,3.96007129021171,4.8995318472318,9.4631773560961,"Cancer"
"TCGA.VQ.AA6A.01",6.50778670624631,7.98659909827939,8.4048507885826,10.7007877745271,5.66999889703325,9.25530113095892,6.48258348584065,9.3198937800476,6.56368286778352,3.97341004655538,8.95001679872995,5.31123353712638,7.9479002692647,8.3143360596834,5.37707097851824,6.17442055502366,5.75984965107454,4.90099088341525,9.45133550622859,"Cancer"
"TCGA.VQ.AA6B.01",5.91699754859282,8.21504109608874,8.53460051044739,10.158218369249,5.88770242105779,9.73805572413124,6.91207419575834,10.0835979881341,7.18834008320661,3.39125241452041,9.46390259542221,5.52185214106112,9.2997202998145,8.9711505397677,5.74050885468422,6.41177817622904,4.89949601274019,5.04396667519196,10.1024403842813,"Cancer"
"TCGA.VQ.AA6D.01",6.36735761510752,8.35780177084956,8.78696659410279,11.1114445549494,5.79142774449428,8.87623574389209,8.34717012568784,10.0595326704294,5.63702232177664,3.38680673014897,7.74693686041938,5.74854099616867,8.15278003172211,9.54819087989565,5.31240466759867,5.41233626658763,5.68441909965274,5.06737993042579,10.6723779165479,"Cancer"
"TCGA.VQ.AA6F.01",6.16496463291502,8.02224593711938,8.59638639786589,10.0159516768153,5.65366276412816,8.86616940524927,6.72970545409586,8.93591362490649,7.40228094550762,3.36271984353126,8.74308943952781,5.9253426848119,8.3587718188054,8.81729271933294,5.33558220743296,6.52580779206522,5.49226936622205,5.20578951243891,11.5618092768964,"Cancer"
"TCGA.VQ.AA6G.01",5.79297129109662,8.15887819770366,8.66875298453214,9.41705918147635,5.72528356147104,8.67326537325136,7.29755487983599,8.19238589821022,6.09229910137484,3.51264667977364,6.30406991741248,5.2529707279451,7.18960866234008,7.90383358682362,5.76498109857766,5.50921853121881,5.33202252813622,4.89001075125695,12.1491840024576,"Cancer"
"TCGA.VQ.AA6I.01",5.86654258930897,8.63844571776546,8.87054405604463,10.6044787219886,5.7542454054641,8.73259792243154,6.7648241196956,9.29353288100798,7.07055368259546,4.06442564097866,9.62950258590747,5.50747461826481,8.16362123491723,8.44323657078403,5.74930040479201,6.17798197339705,5.23958577757344,5.82364887640989,9.32542018369157,"Cancer"
"TCGA.VQ.AA6J.01",6.52825815321122,8.13420260717136,8.72916987416979,10.2471172373715,5.50851336958716,8.86897007730614,8.32493598362662,9.53754739478743,6.19801455214543,3.31161425419798,9.2618904705441,5.9278789508151,7.6827889721462,7.89476994138905,6.00804692653328,5.47022075510567,6.12981342266156,5.28751355536759,10.4308686828802,"Cancer"
"TCGA.VQ.AA6K.01",6.04423949814254,8.29551798486217,8.41513010037697,10.5949354379476,5.74591507840583,8.99762949690169,7.35589333012817,8.89727558706842,6.81626705457313,4.13076194542843,8.11764898643461,5.57169622722627,6.15445629187282,9.61848668840794,5.31580378691594,7.72261699606306,6.89471698147892,5.08296926371837,11.3726500408029,"Cancer"
"TCGA.ZA.A8F6.01",5.72367828028388,9.2487292277882,8.60334810878809,9.1252904884964,5.7689430946972,8.29420901925096,7.66060737847004,8.4284346991863,6.47606875015402,7.9217411873225,9.04622762663588,6.01513381181334,7.8550192301035,8.38507085474472,5.37604407960745,6.29200385796914,8.93174589948753,5.30720157183301,10.5268340914423,"Cancer"
"TCGA.ZQ.A9CR.01",5.97915830970979,8.62200151575816,8.48114721634864,10.6404729924935,5.58995642001347,9.42252908549945,8.14807117025078,9.75493970298675,7.08742039147981,3.63559490203702,8.73435843615068,5.79568727019543,8.37353306510891,8.61116609365617,5.64733351470728,7.39718575672048,7.3754695412438,5.08477457912278,10.3800269902341,"Cancer"
"TCGA.BR.4191.01",5.68807166841169,8.18782468045654,8.80576126141708,10.1043519172058,5.91843990586112,8.54573745216246,7.87525458770243,10.3160285635145,6.94801610763476,4.12546058932369,9.09574551386978,5.90914421766388,6.93217012302297,9.72523900308322,5.58792949832847,6.61602664467042,6.88121469844061,5.26285216500222,12.8379361617937,"Cancer"
"TCGA.BR.4201.01",5.49150190064496,8.75313634423352,8.76755111477873,9.75167878454117,5.68751197870244,8.00123833664513,8.20348547886069,10.3042382336254,5.84155671881506,5.3789752606882,9.47575964460524,5.87530699172798,7.87703320373203,8.18616616319948,5.42417760680122,6.41715909032985,9.09552705471839,5.12951874410274,9.51942034315151,"Cancer"
"TCGA.BR.4253.01",5.07527612802142,7.8692829409908,8.92708014040658,10.2579405738689,5.75534147412527,8.41601478946141,7.10429371413069,10.2714758117233,6.81749478470847,3.21343973454705,9.93787852044285,5.89695311850713,8.19287012471834,8.08698206204926,5.24382902474468,5.152107914781,4.8372052570652,4.89854113576645,13.2185321453104,"Cancer"
"TCGA.BR.4255.01",6.05058290528489,9.34130531749399,8.77202683882966,10.2150380173787,5.17789241068909,8.85115550966943,8.55101539352533,9.65773437783077,6.46793007766007,6.98670604665677,8.4239266031575,6.01775817257587,6.51549105023146,8.69593964674483,5.4069824066543,8.6043882634683,8.67262622396379,5.58179904542444,11.2670278975018,"Cancer"
"TCGA.BR.4256.01",5.73414969662551,9.23672516580223,8.84805523216617,10.1075767817501,5.85638408054244,7.83791607727185,8.37855405594684,9.83796693918111,6.23479184041442,6.30996186730154,9.46343190230195,5.89899958908584,7.82443396053953,8.01554513675091,5.57371653047411,6.9729521919714,8.71852461336575,5.23192201228508,12.3912779609815,"Cancer"
"TCGA.BR.4267.01",6.10987183697192,8.8267021154887,8.62610677003991,9.82614904090629,5.74943615012486,8.59838709873566,7.32587836657168,9.59550741432157,6.8528083794083,3.26779653555251,8.24614824891961,5.72686344587858,8.46392421724205,10.2089519190857,5.2213304482512,5.97319673571951,5.81673626319873,5.00200573948238,12.4911355879825,"Cancer"
"TCGA.BR.4279.01",5.65372427553357,8.58752884715086,8.71313783006871,9.64193095002132,5.83939830270655,7.59638081827354,9.63418495552628,9.85844738795405,6.29753246709923,6.96721288793951,9.02362967920215,5.77522896951509,7.307672326276,8.10388441326106,5.01338205545376,8.13595049649253,9.26166233020022,5.53418985573731,10.1280872420681,"Cancer"
"TCGA.BR.4294.01",5.94227428806101,7.47815115955123,8.7015552142448,8.84757465943333,5.65740235271899,9.14255397003208,6.93344167927007,9.66113568803869,6.10901760645162,9.84579139604666,8.46431651446385,5.67294442444224,9.05866910401977,6.60710583277622,5.19723378040735,7.63223262036162,7.65524505613497,5.03288278085228,5.55867729706033,"Cancer"
"TCGA.BR.4357.01",5.84776685355704,8.56351803217308,8.59055623142464,11.0006485822081,5.41286577137899,9.52818904158172,7.56731245493351,9.50977290624719,6.46719149424703,3.78422537010028,9.08245159706212,5.79522122956091,7.38873881522086,8.94030632386895,5.75879948070627,6.24810841042824,6.33781869264816,5.27788519693619,9.6950805511796,"Cancer"
"TCGA.BR.4361.01",5.56582855863696,8.26359963035726,8.88946347113689,10.5461612954929,5.7407246156401,8.03243821181351,8.01975561059716,10.3609760400559,6.55528052858081,3.98052917624761,9.5814548353415,5.59002505621826,7.54961126544098,8.74808764360555,5.14189593681295,6.65526201612476,7.32355904372828,5.15086032514036,10.0273632274374,"Cancer"
"TCGA.BR.4362.01",6.19071940270982,8.2139305838895,8.92135115447132,10.8477264922771,5.75969658328389,7.77264347132673,6.86608045193922,10.6700778931545,6.4931987505878,2.87839810985637,9.71190532440086,5.71943896205897,8.16035506329102,7.92672346993847,5.67852877545116,5.72660246941467,5.15443770725099,5.18748559660421,11.5657933489121,"Cancer"
"TCGA.BR.4363.01",5.47373401113755,8.4094633939911,8.91355519386183,10.6118087896068,5.90098007345467,8.49305311069125,7.81074076991901,9.18956620957653,6.73135076837295,3.82749639692773,9.3224335320309,5.79688942517557,7.28456964133182,8.56956418012199,5.05989932241971,6.46940359777742,7.54750885916089,5.29211167765145,11.0811259398506,"Cancer"
"TCGA.BR.4366.01",6.28416345428098,7.83915190061881,8.79838814490289,11.0890782688793,5.59747025375251,10.0776725680251,8.0831270444585,9.62773263927108,6.3996013319427,4.26534550175719,9.46400328469132,5.42770078280997,7.13973788613003,8.72644995546416,5.46884522819986,6.03563782298527,7.23258023465415,5.13593276315625,9.80774527255735,"Cancer"
"TCGA.BR.4367.01",5.48858368836178,8.39166991514855,8.19972338430813,10.0420809019173,5.59921855855832,8.68254576752459,8.75497048594278,9.6185039914604,6.43786097937237,4.08935439761266,8.8945087962615,5.65545555280346,9.10367063923653,8.37651694987524,5.14307323461926,8.21555420860927,6.51756400904398,5.42560216720431,12.2190599700376,"Cancer"
"TCGA.BR.4368.01",5.54930156559323,8.76981937707018,8.79248320089961,10.1554612146835,5.58482194100744,8.33688072595952,7.32934010108948,9.54297138513079,6.26731921270458,5.68449630227164,9.35076328598814,5.79793796579839,9.0451091118278,8.07914101401538,5.14511321071328,6.38283855211986,7.31425836301233,5.1390491696505,10.6297397194818,"Cancer"
"TCGA.BR.4369.01",6.36574107099467,8.12025091564268,8.46046727673625,10.7828452402965,5.48355218343727,9.65647677853516,9.15679160054095,10.4180909532928,6.91150467493279,4.38123630574807,7.47977305448506,5.50190263028093,7.32080956868401,6.77396906840793,5.50873064994248,7.50577521521552,7.03608726012507,5.1606238072887,10.382462411717,"Cancer"
"TCGA.BR.4370.01",5.61053009102277,8.88446578868924,8.68827264549799,9.02736623034326,5.73119304115024,8.17089662824823,8.43225792213245,9.35770469249858,6.13725945686912,5.75416265636995,8.87543246328448,6.02606762641063,9.13422564993341,8.87725283446492,5.20657447824718,7.15794973630857,8.15997109762944,4.98234519781879,11.1894977951952,"Cancer"
"TCGA.BR.4371.01",5.35809742598659,8.16061052126049,8.8023333833476,10.1369176121877,5.73803115165163,9.01065715041443,7.28117874122382,9.2344021100202,6.69705140504006,3.32488114412055,9.50514193931512,5.98260796072201,9.05142282866337,9.26530836261069,5.072806305986,5.32637030651506,5.49265418185181,5.55992610574497,10.5989756302413,"Cancer"
"TCGA.CG.4301.01",5.84376348898892,8.40537097721591,8.52677618527887,9.57703263089025,5.58311174662666,8.76484844190615,8.26992685786986,9.6903517183283,6.79056162598021,5.06799759734247,9.0158949956797,5.5361473875664,7.17575755249715,8.78971315499094,5.37547618844097,6.59631424002359,7.35651685705143,5.0010692658463,9.23605308737887,"Cancer"
"TCGA.CG.4304.01",5.9100905037528,8.17487131431366,8.74356630894239,9.42994084168937,5.78477673079504,8.68118640097764,8.05500558482832,9.63151331693781,6.75373931245988,3.28519814831843,8.50393503739885,5.83243804648221,8.31962831821288,8.49783043724243,5.16627221907436,7.12374529721002,6.35373983840006,5.31120981852316,9.44058451541981,"Cancer"
"TCGA.CG.4305.01",5.8935063466532,8.24896559235601,8.89596080079552,9.40365278595149,5.75470925563488,8.53009073108982,7.53158960748235,9.64954715295221,5.92877300121059,4.68454128601288,9.11530118012519,5.8404399926255,7.27456259301609,8.8751351147944,5.39164188317554,6.60523192855984,6.95516756975796,5.02848998495228,10.0610235275861,"Cancer"
"TCGA.CG.4306.01",5.35038724016954,8.38454209265859,8.944458370374,10.4528989409128,5.79547226350664,7.73645516405251,7.1431797281419,10.1331765049098,6.447245190185,4.55274631750929,9.06849590483522,5.57748383105038,8.09614695275782,8.69420580730204,5.37000992874984,6.63834836666157,6.32912489555439,5.13169973799982,11.4799432897958,"Cancer"
"TCGA.CG.4436.01",6.11923728269016,8.60655430763202,8.70486952209859,11.0307465812461,5.69005696818479,9.19637179367765,7.66347591226358,10.0106516871598,7.1678116265299,3.56345145745632,9.62068680435442,5.31923189647202,8.9001703872675,7.4422960828371,5.87933458247649,4.69604671754667,5.06011146160062,5.31791485784356,12.1478494660239,"Cancer"
