"","ABCB6","ACTN1","ATP5F1A","CKS1B","COX18","DDX27","GASK1B","GMNN","KNOP1","MAMDC2","ME2","MOB3A","NFE2L3","PLPP2","RELL2","SLC24A3","SRPX","ST7L","UBD"
"TCGA.MX.A5UJ.01",5.75086317033499,9.25882178698748,8.78270357274641,9.88991951051323,5.67768101107434,7.94845021065418,7.32264476975184,9.35060052660962,6.31711568747131,8.54886867235372,8.83887594776588,5.9371613260859,6.66184889661981,8.80708963926892,4.99765216222606,7.07412589745209,9.3569798750334,4.88337473994643,11.3200448166995
"TCGA.MX.A663.01",6.39420160969555,9.40709339292339,8.68508662575022,9.17095484462067,5.53609987674763,9.11796876843831,8.08049904209429,9.06638484631096,6.46801090969053,9.0243231659045,8.71420245896694,5.98775966944457,6.36790882154287,6.90296989746572,5.27251277834043,7.40962503014114,10.3781874020622,5.31976160504805,9.43687527880553
"TCGA.MX.A666.01",6.11436814732721,8.06088007761719,8.92117460339293,10.9465923568331,5.66154184120561,9.65583668482958,7.20607534356331,9.86899800406643,6.65349783070113,6.87350934881793,9.30638335828024,5.97243982613675,7.43074505644671,7.09159473367763,5.63015358904762,6.17052025631033,8.42933674708231,5.10912467969881,9.76357385198138
"TCGA.R5.A7O7.01",6.38465320548991,8.62683055474354,8.58273606797008,11.3067104824629,5.91832376876845,9.1582891594818,7.18859213117797,9.7754344764823,7.84086451879427,3.63245382599474,9.29539022325169,6.10886027065842,9.01689122225733,9.7501087744163,5.88984759839759,5.93333072240822,7.21519783809467,5.32418077978531,9.77183076810943
"TCGA.R5.A7ZE.01",6.07977589749956,8.41294334690413,8.57088843740871,11.2211660051896,5.64785517282101,8.60866685436986,6.96559614512084,10.201371253898,6.96118355527802,4.04064005549651,8.27689603924619,6.00267537756235,6.92541015095013,8.58752587565207,5.65948002651856,6.78373983557564,6.19030096178272,4.94779825472107,9.19027305390631
"TCGA.R5.A7ZF.01",5.682300239532,8.58051083528405,8.17122800198035,11.569610965137,5.73368371978694,8.63939283621373,6.95043278025832,10.3199176483873,6.93649366006933,8.36762720944122,8.15552803832331,5.53528338395036,8.99987310808894,8.76019886699687,5.05349306577245,5.91079465469876,6.08332206650188,5.02790476144485,11.3249617332126
"TCGA.R5.A7ZI.01",5.52122466390805,7.971367796761,9.13156394917502,10.960998229227,6.20170649653983,8.24755848997212,6.39681546099178,9.77912991808329,7.06474300547883,3.18533493754885,8.94608006908931,6.0644001005549,7.11902449778699,8.4999132187849,5.1661937017379,5.21003720925747,4.92641142566216,4.7499621501298,11.7882644864503
"TCGA.R5.A7ZR.01",5.82956729002866,8.21369941582494,8.69870790593438,11.2857558138448,5.78248268246833,8.51834948154976,7.25611170461101,10.145881005769,6.77185915588035,3.35121409592019,5.91706627807327,5.51572888602143,7.73624176070484,8.13603066124975,5.53267815928735,5.57121188531664,6.16649159635338,4.98905837420484,11.5421794308767
"TCGA.R5.A805.01",6.11092332423504,8.62377659666791,8.47568180892453,9.39685910716272,5.6612882349811,8.09185748502862,7.76426828798982,9.11586615535901,6.46677952972461,5.59566489811832,8.65097255796295,5.96417330170823,7.21225776509706,8.48271453836391,5.4320886970064,6.43286249415442,6.51401593538527,5.11699948314212,11.0812272792403
"TCGA.RD.A7BS.01",5.50712699574067,8.54935558460442,8.60683756770477,10.2358289765661,5.67412170127483,8.08162269243973,7.2188822174558,9.36188578411903,6.32511077858252,6.83217307476353,8.49318311425433,5.99673034987653,6.83501845116916,8.31405945876345,5.60329401321074,7.91942959217409,8.93360991811081,5.17024016540823,11.3181285582062
"TCGA.RD.A7BT.01",6.26603724525005,8.23799970354679,8.81317348150101,11.0585693876322,5.94628474862708,9.08284357328191,7.44023341237978,10.6610484737779,6.82674379157432,5.7686262087515,9.43960105987768,5.19548999397149,8.47855438155243,7.62125263351608,5.69587366536037,5.13773020531953,5.18607334642243,4.98494811595855,11.5335891166359
"TCGA.RD.A7BW.01",5.49833058168848,9.6600056898536,8.4491173824617,9.41373028739476,5.55812607926671,8.04936460498369,8.41213911320167,8.70850042072832,6.17587589069887,10.6458092433874,8.58469225701016,6.27910168139262,6.06720599154904,6.48652548300035,5.27025581888187,7.21098982806469,9.70416625009405,4.96214148887127,11.8047780005942
"TCGA.RD.A7C1.01",5.85826391948409,8.07477718579396,8.80558615896817,11.9070651935919,5.58383918863387,9.60974001806847,7.18038685537555,9.70930948615043,6.86340011533538,4.40674043409383,9.10265509019997,6.09244941414624,7.5035936752601,8.75907089546081,5.71425083376645,5.93633260994841,4.94545223559193,4.87227715456231,10.9606864235232
"TCGA.RD.A8MV.01",5.96292704331983,8.08844198040845,8.57465451788511,10.6052598899643,5.78257490540669,9.97991067158965,7.46570398884738,9.19687598016654,6.63471043194604,4.55439218680721,8.95195795870724,6.09328212065528,8.71759545644172,8.08451355898949,5.79799404283367,6.23699564494651,6.56596854924452,5.2254565384558,13.1059514572306
"TCGA.RD.A8MW.01",5.84496191860414,8.85519406357369,8.58518959990047,10.6478936803468,5.95548164164197,9.21574774746803,7.69798557905691,9.78517750492468,7.12363933902706,5.58230936203419,8.82426075182017,5.95025644820561,6.72128736853555,7.4158989336646,5.66759082854563,6.72850022936319,6.82905523165109,4.69420467997551,12.0005471388508
"TCGA.RD.A8N0.01",5.70619662972253,8.00925143688839,8.6638407148144,9.23189058816953,5.95857982138229,8.14102562863131,8.08605772350073,8.98772685439016,6.39488238381621,8.3991261821482,9.19099853648883,6.28638217596848,6.47421262618581,7.43442284231784,5.19396600483525,7.44219126205975,10.2369004735908,5.65849786193436,10.2673538389369
"TCGA.RD.A8N1.01",5.91971669177135,8.23594514115436,8.39324545599857,9.40754279283671,5.55589296351563,8.7205131318065,7.4389355150841,9.28302628309607,6.78765212537464,4.39046758164765,8.33328986703362,6.08440652265111,7.25888411834295,8.15399904965679,5.47234215875084,6.94624046826342,8.49036205577848,5.5369120301252,11.8282733086391
"TCGA.RD.A8N2.01",5.35949346034611,10.380004152456,8.6829801594244,7.84178203991723,5.77499607964011,7.78047375794343,8.44664416760751,7.15521849833728,5.81236547634271,10.6235576044631,9.03622343307889,6.28832399547129,5.3258449536434,6.16803532105522,4.98762920860421,7.79125942629159,9.97268557465815,5.5715754379975,10.1107624831092
"TCGA.RD.A8N4.01",5.63335799003597,9.97719822788875,8.7322130242266,8.65215354312155,5.72920983391945,7.97543489211193,8.62314294489247,7.62678939652193,6.15844132302244,10.6637717075717,8.98541000415626,6.30689921327268,4.95423693566914,6.86456108842498,5.16004034355618,7.75787646385012,10.8101947905657,5.30557875631855,8.62922946570168
"TCGA.RD.A8N5.01",5.89552991318341,8.97091669914336,8.42087829511095,8.95965356169626,6.07323575990474,8.24483073993957,8.63546979979027,8.73598677469128,6.32012829261017,3.45575470940534,8.30786199163858,6.07680473811005,7.4456298281116,8.45511019223459,5.4877032704405,8.61909535976367,8.60114223614731,5.30191778821896,10.8200151364633
"TCGA.RD.A8N6.01",6.32267696660407,9.35290049282514,8.5645835716834,10.5584729045598,5.44451493253389,9.15284554533797,7.46819819471292,9.52403094261565,6.56750309824836,8.53457445695062,8.06075957134201,5.71269417185002,8.93910997416768,7.60948374723325,5.37022415419277,7.09211273997521,7.27598463337293,5.28658041732259,11.4637833007123
"TCGA.RD.A8N9.01",5.67018697642875,8.93099000744084,8.38898509451572,9.59316991532413,5.44884910456924,8.35912931046474,8.55148440607283,9.2329510807682,6.26332690170235,8.59312708151315,8.22072456263656,6.14532416414458,7.23350833597566,7.77157017000252,5.38032245126565,8.30749878679526,9.12134537732744,5.65603079561413,11.2096938104464
"TCGA.RD.A8NB.01",5.80863798050973,9.27665187744182,8.70001723157208,9.85689816853637,6.11786780174834,7.79900914920414,7.55011649801201,9.21268783045425,5.77179590897566,8.32826718858932,9.24174183741909,6.12180165492219,8.04671617433356,7.63976733551226,5.1640363427799,7.07701326221432,8.43814857773272,4.98114080494781,12.520486094561
"TCGA.SW.A7EA.01",5.50591108742689,8.37260441259312,8.6708748402087,11.3586389351004,5.71521408462659,8.08056922489513,6.77142674946587,9.94116139720194,6.57147740249173,3.45575470940534,9.08242493342578,5.85715159683436,6.91793179763505,9.06584632581826,5.29396729649351,6.44587468566713,6.43521092050147,4.92114482470059,13.242321177006
"TCGA.SW.A7EB.01",6.01488111504205,7.86503015435951,8.66679082304326,10.8799388712662,5.47016620008336,9.00099294822177,6.7500660329468,9.47262016767953,6.44839963630418,6.44190996274045,8.53813201228663,5.9565471550558,6.45424009081292,7.33960821892229,5.3523484764614,6.46936501298201,7.09251915398971,5.07358045444939,10.3579281615531
"TCGA.VQ.A8DT.01",6.14351640815561,8.08380022633977,8.90728369817786,10.6895329483474,5.90360070790513,8.6935370315292,6.50923900174328,9.51145615679069,6.92794814231458,5.37276826996312,9.37228250580758,5.58724045527465,7.57114805065175,8.78953838806067,5.32940770875647,6.15378945159364,6.1198316050832,5.13526672128203,10.4581380280241
"TCGA.VQ.A8DU.01",6.09413777336187,8.47152660470991,8.34319974768001,11.6502695931337,5.32181967561958,8.74068092363761,8.84441498809811,9.31890093200475,6.21336722828584,5.8471845017831,8.09230307582607,5.82320351644889,7.02658481768283,7.4336319403926,5.35826985266604,6.95599251094587,6.93054026977448,4.9537021292464,12.4801364251307
"TCGA.VQ.A8DV.01",5.77488562260941,8.01941269345144,8.2079161719658,11.3337186555026,6.12995454538958,9.81639147488751,8.26160101350165,10.6384740824004,6.90597854108587,3.35121409592019,8.67338485923873,5.52461016755467,6.54985959749924,5.40174334321827,5.57306041596478,5.18944347023479,7.37980992368445,5.23576760349647,10.2580418672175
"TCGA.VQ.A8DZ.01",6.3658990448357,8.28778530482962,8.95881943562543,10.9880612133596,6.12598651792809,9.95347462406887,8.33241241471804,9.77184566952227,6.84464844433377,3.9388305456223,8.76559384416815,5.74418966737492,6.60121932150027,8.85899312421509,5.86847337017549,6.40977060734041,6.21676785284162,5.19670967329516,9.75367845165304
"TCGA.VQ.A8E0.01",6.63300371362614,8.14593322755628,8.47631690495122,9.45992048918829,5.64278349123886,8.57947801616342,6.75039488720019,9.99130503647526,6.40691245481137,3.95356503371767,7.89731292423384,5.67436658439062,6.55419428696865,8.40755527278886,5.85773682532588,5.50161677805812,5.70397637456229,4.93348697455631,11.7300103542339
"TCGA.VQ.A8E2.01",6.64449851050434,8.36563758607629,8.499122235868,11.0382812226499,5.6607299449392,9.68498724541816,7.7061486863876,9.75324530279261,6.53199161841103,6.28255939625096,8.12284663521743,5.76953484967325,8.1177819163994,6.41660075112137,5.5233930130302,7.31357233754206,8.01563270417692,5.11360461619107,10.4725208595117
"TCGA.VQ.A8E3.01",5.50347517590215,8.09772529166558,8.48850374937158,11.1316204111791,6.1735915905584,8.95872469040883,6.88999704093361,9.55892515970237,6.42292088235166,3.45575470940534,8.52862964368177,6.11880544934192,8.52022236933186,9.02347000006532,5.48131766596747,5.39408348751248,4.93513100468662,5.08114841302691,11.2837073567591
"TCGA.VQ.A8E7.01",6.15244532194809,8.79881281563738,8.72410421276949,9.93737242601229,5.7876688018475,8.29515097872435,7.64561743038118,8.97778105504813,6.45286946420528,4.19570701479488,9.22692605568962,5.32937479679207,6.89217289771926,7.41551759842975,6.44899112502202,6.46734135325657,7.00689791743631,5.17580397406863,9.86382965702731
"TCGA.VQ.A8P2.01",5.75819340116846,7.93389778468234,9.24578065951508,10.6075328540973,5.98786897634507,7.97027368427897,6.27566801782208,10.2095552249945,6.95539662805185,3.18533493754885,9.2837684913975,5.26254424921969,8.55396135821264,9.14013716634651,4.89451833923,5.07214128864053,5.7106367265275,5.08935985398879,6.47900487285419
"TCGA.VQ.A8P3.01",5.45281479951261,8.47688078955014,9.02693637229523,10.0319846461819,6.2403756748203,8.33813531085983,7.17708263806584,9.7657500734935,6.66499996901159,3.85115071979205,9.45384556330308,5.84362969499482,7.22810097935697,9.46745693215422,5.27134321032338,6.93496500264834,7.81473076551643,5.24672393681448,12.1280216862781
"TCGA.VQ.A8P5.01",6.2531939243311,8.360227926193,8.21380151276703,10.8254857633745,5.94894049776628,8.91432226622087,8.17611235763223,10.0046408826404,8.13882519917068,3.71353653018759,7.98204664883914,5.5861261926356,9.50878294039174,8.98281238301672,5.44952496931651,6.95057509577144,6.22730356034177,4.894416658295,12.0785971289096
"TCGA.VQ.A8P8.01",5.57871471510311,8.35225064820824,8.84723166476805,9.18139639152064,5.95276023331838,8.21869801537249,7.49682657742369,8.76078443926999,6.44006883732986,8.44452568382756,8.97834427787808,6.0465030400387,6.74411272643909,8.30533739917295,5.22004737180614,7.05588546621537,7.8200058540996,5.32310045276481,10.8823418516433
"TCGA.VQ.A8PB.01",5.49391545360696,8.14851210619744,8.97110933678476,10.5479853284244,5.9890636137423,8.06243682010643,7.18972974347845,9.94841936410043,6.04772551557092,3.35121409592019,9.28005795006969,5.86817003520586,6.64465590186853,8.35043989687004,4.9262203805599,6.36546628323753,5.84875137676869,4.78002563931816,8.21988802426612
"TCGA.VQ.A8PC.01",6.35431531942676,7.98181339208485,8.58027822082091,9.60910675507923,5.57859553062693,8.71260538392652,8.19546099246545,9.16608847141644,6.2061879085989,7.24778452624753,9.14674590018915,5.99030947482565,8.43175577844973,8.13972872364662,5.85180921787918,7.36719143580653,7.68081442202173,5.37395047836284,9.73186503171663
"TCGA.VQ.A8PD.01",5.96085670758139,8.6367739418111,8.57088843740871,9.01440737149943,5.77170072610319,8.20803767970479,7.64946211641077,8.5325049224825,6.3364163962861,6.99258319627572,8.94777805819379,6.16290848616841,6.6039666844431,7.92200834430768,5.36299828493352,7.45098186945926,6.95797686104526,5.38396507043305,10.7060465160692
"TCGA.VQ.A8PE.01",6.46559458414472,8.24385224618029,8.3904653686658,10.684569698334,5.57056355866576,9.72119711095242,7.09279157931056,10.0014753612691,6.3321605467857,3.35121409592019,8.1836512259049,5.81277924289765,7.58987905118418,6.92239464227228,5.70472157283302,6.07027507738131,6.8477447226799,5.02600056118974,11.4323507400639
"TCGA.VQ.A8PF.01",5.19039552295218,8.22051003279481,8.78282651749837,9.6000353503612,5.89735410143423,8.43490209289869,7.52849796476583,9.26017530023325,6.51985125277583,4.23276840506591,9.14578774098822,6.0625143936739,8.24540121608792,7.8025179297355,5.29118238238941,6.31772650107068,5.35902954523652,5.27012961395859,12.7910565109531
"TCGA.VQ.A8PH.01",6.11616799582712,7.87838636707114,8.72036883666731,10.3446570166467,5.65477397792677,9.68997515153926,7.42412673467715,9.81246639511841,6.71506061595658,3.89121498837654,9.48491801052984,5.84213019944179,8.34959110622187,6.4502317278062,5.82163942206111,5.67530310715953,5.86602053581483,4.9932261626409,10.09195523231
"TCGA.VQ.A8PJ.01",5.92090650785922,8.17119092477922,8.84014415370722,10.6680406944805,5.35939389696068,9.11562721652509,7.35741278840639,8.99369393302824,6.6013114966795,3.74816456532403,8.95993526009607,5.98006984377392,6.13543976023295,8.72292525262704,5.45167943588072,6.23003662550518,6.51311931377858,4.90049644088783,10.0734515215826
"TCGA.VQ.A8PK.01",6.48413512529368,8.30946703618555,8.50353625658415,12.040797743518,5.29650903310218,8.44898790423616,7.33520910951906,9.07624228725203,6.16936417633842,3.40114044271915,8.44808199117369,5.76481926507253,6.30877850931338,5.05869700174382,5.57368262489563,5.65504603415701,6.55992166076976,4.78452301216009,9.22099239660601
"TCGA.VQ.A8PM.01",6.38995420347504,8.09843105362802,9.07327299116674,9.37452381803577,6.0465240545437,9.06243706306858,7.65264900033407,8.60603473943203,6.35518476300549,6.7362245897847,9.36075671786209,6.03810306828001,6.3956387275794,7.73765447417509,5.18785376947835,7.38019572293326,6.22393889464679,5.36948454590444,10.3119379334181
"TCGA.VQ.A8PO.01",5.55042517696242,8.14417669238742,9.2967933013263,10.4554169275508,5.89325180594393,8.38784808572098,6.8549709351045,9.63340453672222,6.09980511833716,3.18533493754885,9.74361788883719,5.97583872790252,7.62066934167654,8.58910630944236,5.41842536062684,6.19903256191068,5.82641143428359,4.94884398444713,11.4917321147227
"TCGA.VQ.A8PP.01",5.15047359636502,8.91656589825732,8.80104301049927,9.47588179213099,5.83519870604911,7.78756888115455,7.28039912399502,8.59659225310288,5.98242822062252,3.58380679145221,8.37892320320897,5.80865584505764,8.21653709362087,7.83954688686828,5.30233848486833,7.8159667933964,7.92577352127769,4.99710815450744,9.47970130412763
"TCGA.VQ.A8PQ.01",5.57689870944999,8.17863316539732,8.36827650328753,8.93619399640345,5.78943853974622,8.28752928474524,7.85540641741728,7.45948548868593,6.21298947548535,6.57998442493435,8.78759738361114,6.57322161124336,7.99913352753155,7.45737868546182,5.4893789761301,6.49627109730196,10.6298861557948,5.22629980379744,11.2096938104464
"TCGA.VQ.A8PU.01",5.972711299375,8.20523368316204,8.23557837117409,9.84984091185783,6.02799446216374,9.07220854393989,6.41539766899299,8.63658764302776,6.36583599618604,3.63245382599474,8.25237575667556,5.70600480942651,7.8509337594356,8.67545972553878,5.42010178820044,5.73235561993426,4.82898012771992,4.9041443270512,10.5552396428599
"TCGA.VQ.A8PX.01",6.40159961034823,7.7291132536599,8.94427419195948,9.92270804860839,6.2239370006422,8.53581578844623,6.4512862463251,9.4447970136072,6.35128310416675,3.6863889405818,9.09883183041506,5.83892590583105,7.05560621233204,8.91846880220498,5.49106027586035,5.15621400216669,4.71787134812234,5.0633029144475,11.8232666962201
"TCGA.VQ.A91A.01",5.79304269963544,9.05123969119697,8.49136608979545,10.4119635389074,5.66682394048448,8.4464676789214,8.01146536234807,9.20773608095254,6.32540588051873,3.80625650078772,8.68190482789707,6.11158309897908,7.5854380508237,8.09629226684067,5.51891451564885,8.4151406678302,7.37359479323256,4.84879472145757,9.39622146749722
"TCGA.VQ.A91D.01",5.42600408302668,8.66733004118319,8.76285620125875,10.1839346959626,5.77558588616524,7.65360336368726,6.72463429499845,9.14052795252936,5.81462640175929,3.18533493754885,8.96574346414282,5.64634494344144,8.24200861447965,7.83112654871253,5.05468202630637,6.54738471565797,5.54079581859782,4.92778430045789,10.4318414021852
"TCGA.VQ.A91E.01",5.94441253618097,7.96660275818845,8.96180365498802,9.72910527552029,5.90941780098457,8.26511764856483,6.3155819178024,9.11110899767645,5.91592829425539,4.22346996611403,9.34254884820185,5.94665072835796,7.64272952501862,8.40911158335094,5.24999955320152,5.2981498861211,5.14513814691389,4.8032436418467,10.0231913956813
"TCGA.VQ.A91K.01",5.48413733735641,8.794374589682,8.70441839508603,9.46815430534238,5.64084072072783,7.82415427547165,6.91145179809389,9.215951374192,6.34277536185424,5.65892136478235,8.15702080277032,5.9871814284348,8.08811595796239,9.13327384498484,5.66822336488278,5.9649710367762,5.91723225467319,4.97802992396966,10.041050237287
"TCGA.VQ.A91N.01",6.2710525591175,8.14246179661253,9.11192306134263,11.1751589946069,5.84822799495522,8.97056646292225,7.07898525296734,8.74017203904716,6.88668028555796,5.40763823161577,9.37358731223541,5.51739199252245,7.26867218191622,9.06083550574372,5.80414395300412,6.04312486614413,6.10237020360262,4.80849277667282,9.88619816435554
"TCGA.VQ.A91Q.01",5.94715695456678,8.32682233763597,8.60552029298137,9.89487128630276,5.57929050736846,8.16198410400163,7.46733909020026,7.85679967702553,6.42535862402583,3.9095753655821,8.70017996802508,5.43846283862333,6.92297305014099,8.35386482984015,5.98496578054106,7.04273338236055,6.17946233730219,5.03541797863643,9.78601039643295
"TCGA.VQ.A91S.01",5.74360711464063,8.14422039024984,8.66119910741167,10.0212994506966,5.68353253453984,8.8715841017702,7.23622275191547,8.83301641905468,6.4214329693834,3.45575470940534,9.21839863132027,5.67995156231208,8.24007330153642,7.20610630530995,5.30717217768574,5.70569364075588,5.2087164964853,5.11838514121515,13.0023343376165
"TCGA.VQ.A91U.01",5.59692148947135,8.09455462537959,8.45597790747742,10.1658255188944,5.77828869574125,9.07798678117335,6.79455521000957,9.31890093200475,6.68090858374164,3.87375713291155,8.86644255420813,5.66633750370228,8.82355723827191,7.08409681700146,5.16086564952605,5.22053061175164,5.13938219461175,5.42255602334767,12.5019220550619
"TCGA.VQ.A91V.01",6.34870587849521,8.18763718852291,8.47126167572111,10.8944009692722,5.93366371550517,8.39912116174763,6.4336818789972,9.35424705253184,6.57713743771103,4.475785273148,8.02370036360208,5.4916806267223,6.68366150880597,8.26836435301536,5.22829944649641,5.36604918178145,5.85032395645541,5.29591602816252,6.74987506274283
"TCGA.VQ.A91W.01",4.99673673322415,8.34399930594633,8.79641573538889,9.22865805287341,5.83849105620478,8.34594449116064,7.83090225901652,8.89714117675965,6.67730507822572,3.65584012009636,9.32837876744594,5.99180489495839,8.10813361658651,8.54203022605444,5.05905504718891,5.36247869974332,4.96611609667612,5.07749037003197,10.9727921972852
"TCGA.VQ.A91X.01",6.19824265019536,8.6442430834981,8.67023014455164,10.761926593303,5.66649720560096,9.44709387218373,6.0607495700727,9.59154945827579,7.35216070984135,3.18533493754885,8.97088309209456,5.47372703854805,7.99822938343775,8.08557495195183,5.39661351169709,5.01792934982515,4.6347843860835,4.94153026012087,11.3388391169001
"TCGA.VQ.A91Y.01",5.50754916093103,9.74086915293005,8.51071776882801,8.88885402066206,5.49591811719231,9.02700385875026,8.40914165381565,9.1505761103712,6.40067099716269,9.13764877936176,8.36218202645395,6.05305289254036,6.60804678605884,7.14975273548702,5.18420490530868,8.09343294785829,8.35306044461217,5.24871466782898,12.3427745289921
"TCGA.VQ.A91Z.01",6.48964650893058,8.51101399832444,8.62265073005513,10.3111789194104,5.71521408462659,9.14818785913996,6.2044175498521,8.93590339210869,6.10511653006163,6.84083985536229,8.28583963613406,5.42531444855026,7.52736241002342,8.62139049424094,5.80555254499503,6.21603395362615,4.7516622322482,5.39219786425305,8.4771554150507
"TCGA.VQ.A922.01",5.77303660335496,8.78358558779825,8.25569441596136,9.8865399220081,5.55477455776319,8.85861263724191,8.33739914930858,8.89508528819609,6.67833017077575,4.80942587976888,8.10680824736393,5.9871814284348,6.88170718738856,7.91652902288073,6.09246864715439,7.5573297775779,8.15426430470614,5.35456132047732,9.75843380166028
"TCGA.VQ.A923.01",5.60137049518745,7.89497176554318,8.22434714773758,9.31322609138771,5.7331074950147,8.80991250149408,7.58125775685153,9.07975531545689,6.52455144009767,4.94883385196334,8.25411526273744,6.07329091261875,7.77598935640603,7.9206347615791,5.27617229233271,6.62348698582153,6.05072632311794,5.38388145430678,12.3494884159259
"TCGA.VQ.A924.01",5.59077934483694,8.61372126898445,9.0316551763609,10.8372725996945,5.88885750322455,8.12174473721148,6.87898406688251,9.73416220506079,6.46135572819326,4.18827183292104,9.48898270686369,5.78609865903344,8.65707819772491,8.83260521932845,5.38175057157912,6.42570851715718,6.31048781589747,4.92979174403066,12.2237371233347
"TCGA.VQ.A925.01",5.86450603492077,8.09040999899379,8.40859850604685,10.611829539689,5.69789138616877,8.4870605225339,7.03921988863214,9.07750214862684,7.40505685082826,5.37862144785526,7.53196394383147,5.80146581151665,7.18992588353026,8.07126307214782,4.92993973998688,7.69241227225741,7.69790547342378,5.05094242038961,9.77037503984603
"TCGA.VQ.A927.01",5.77932494226292,8.03152472817344,8.81181148958258,9.21179094124034,5.80606134805953,7.98384919381705,7.43174656814963,8.39257414547078,6.3442583546523,8.60245925006848,9.12129885355741,5.86245383126766,6.07702872699792,8.19343867174966,5.0718019802641,7.02617275820305,6.32855709059906,5.12839017734953,9.52017034616566
"TCGA.VQ.A928.01",6.08736342258096,9.02704489765802,8.93907117123038,9.36906439248486,6.02539222557759,8.62962868246403,7.65695650586644,9.04325374024804,6.11824607002603,4.17246135636835,8.76097701064637,5.97555995395419,7.41214532552797,8.33494696556825,5.22389911016721,7.7762386663926,6.32262496758103,5.39744027879867,9.2288764630576
"TCGA.VQ.A92D.01",5.96085670758139,8.00307294765079,8.3223582927149,10.8270316972642,5.41438566785573,8.23853177156049,6.52488376954093,9.14663928090427,6.03423099150143,3.45575470940534,7.83648810691083,5.90320299772244,8.22343079348054,7.91850557181648,5.40391301115742,6.43257256622486,6.11090948800194,5.37912966716839,11.8552983049748
"TCGA.VQ.A94O.01",6.28930182154095,8.21275717515607,8.73434396619879,10.8319632263723,5.84577942708068,9.99390050338437,7.81470370797415,9.62484895083624,6.68159353921967,3.71498326693774,8.55256554584232,5.58325153658658,8.15437743703689,5.8719314694619,5.40101704436723,6.00463404326305,5.50194266997623,5.10000777025919,11.7729398404321
"TCGA.VQ.A94P.01",5.64481499693751,10.0994195876492,8.68823266263602,8.79798600849351,5.55317096818185,8.0114002126487,8.35048497094571,7.52879056709272,5.9001465455827,10.7387812808802,8.85347635367164,6.28109129072495,5.05865803901501,6.14720165598388,5.09517746983848,8.2508138115109,10.2524470098907,5.35499014790773,10.08231942535
"TCGA.VQ.A94R.01",5.85463699489538,8.14851210619744,8.50914198321407,9.73783139267297,5.45811474740744,8.95252178519271,7.75108768858929,8.95377791408504,6.47955356518097,5.62387900221474,8.55868545226885,5.72107737590796,8.72312723515321,8.36600630076087,5.21272026973698,7.80746634311923,8.77309369764963,5.55630154201663,10.5397356222322
"TCGA.VQ.A94T.01",5.95659149516525,8.3346040397159,8.68066274756279,10.5755207259648,6.11961553787962,8.67077327966451,6.94389506361801,9.61481468087736,6.77712329258952,3.58380679145221,8.55113757368988,5.71098085523123,4.72040078441895,8.91912097050648,4.86324032808101,5.62103584265637,5.30785356369721,4.71805802967546,10.0764418606995
"TCGA.VQ.A94U.01",5.92556955281298,8.28888975626259,8.56795964651303,10.1430727148554,5.68823480698672,8.48941587320359,7.81636330829429,9.78113188732902,6.98698159639758,8.72068647425395,8.84952685956618,5.87313296047663,8.45046139507779,8.62595602720541,5.69245699440897,7.93652742982555,10.2438165788791,5.72290625530706,10.2470973933132
"TCGA.VQ.AA64.01",6.03791936644847,8.53848892813283,8.45226031589365,10.3864808784997,6.02961075376158,8.94555137879781,7.96099692590001,9.06491158615937,6.69661762117046,4.04534846606868,8.15399246995631,5.84665209398839,6.42856813522698,7.80708376908673,5.29748595020136,7.48911518715223,8.17332369363428,5.11414224297836,8.50741138432004
"TCGA.VQ.AA68.01",5.31139354456533,8.49907692092278,8.8345566787294,10.4338529835195,5.88856134207369,9.1997448485792,6.44113948847343,8.99822415266357,6.20867718176527,3.45575470940534,9.02681862742447,5.60981937504654,9.04626272864241,9.24969641473266,5.40773615089541,5.81586100401636,6.34129815014735,5.22195718374554,10.2542715342127
"TCGA.VQ.AA69.01",4.90445430117473,8.56712966477077,8.71539562140121,10.6389721809355,5.72182447523957,8.04318856032108,6.3540115185546,9.34821402245381,6.99750006283042,3.18533493754885,8.8980686730348,5.8383570852231,7.12751941962768,8.41379344644263,4.56913644666867,4.87387986424249,4.31488015053612,4.94210867226693,9.1170365118832
"TCGA.VQ.AA6A.01",6.44846743785699,7.9704396862504,8.42146613152224,10.4795475219395,5.68695255064622,9.12112897518487,6.62448364709818,9.25662695468702,6.40478626995808,4.23736420408952,8.96498933547573,5.39539559202881,7.70630860362381,7.98536814099158,5.32721636937413,6.32534719685223,5.94670076030965,4.94373523732693,9.07716231762203
"TCGA.VQ.AA6B.01",5.86483059690239,8.20133920720764,8.53665154610741,9.86861503335947,5.89088098099946,9.68656826963322,7.05654092500379,9.95401446250169,7.0494069305027,3.63245382599474,9.4602311062846,5.57852472506812,9.22254955690965,8.7260993305201,5.70834460481063,6.52632399988945,5.0741414272188,5.04835969891319,9.95073651132739
"TCGA.VQ.AA6D.01",6.33206146508865,8.32835297474149,8.78861113658668,10.975723295307,5.79676423322467,8.6890566398888,8.22346977942298,9.9446652745957,5.73125823108032,3.63245382599474,7.93321896323284,5.77472165756487,7.98397492541516,9.31895447154781,5.27234310185095,5.56900597970044,5.87788923338228,5.07004345123863,10.3716743429188
